RowID,OrderID,OrderDate,OrderPriority,OrderQuantity,Sales,Discount,ShipMode,Profit,UnitPrice,ShippingCost,CustomerID,Province,Region,CustomerSegment,ProductCategory,ProductSubCategory,ProductName,ProductContainer,ProductBaseMargin,ShippedDate
4016,28674,2011-08-15T00:00:00,High,26,161.96,0,Regular Air,-51.12,5.78,5.67,Susan Gilcrest,Saskachewan,Prarie,Home Office,Office Supplies,Paper,Xerox 1978,Small Box,0.36,2011-08-16T00:00:00
4025,28742,2012-04-29T00:00:00,Low,35,587.92,0.09,Regular Air,-7.92,16.91,6.25,Rick Hansen,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Small Box,0.58,2012-04-29T00:00:00
4026,28742,2012-04-29T00:00:00,Low,7,2171.464,0.04,Delivery Truck,-209.56,376.13,85.63,Rick Hansen,Saskachewan,Prarie,Corporate,Furniture,Tables,Bretford Rectangular Conference Table Tops,Jumbo Box,0.74,2012-05-06T00:00:00
4028,28772,2009-02-06T00:00:00,High,16,950.464,0.02,Regular Air,-763.8,71.37,69,Nick Zandusky,Saskachewan,Prarie,Small Business,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",Large Box,0.68,2009-02-07T00:00:00
4029,28772,2009-02-06T00:00:00,High,4,705.687,0.03,Express Air,-803.08,205.99,8.99,Nick Zandusky,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,StarTAC 8000,Small Box,0.6,2009-02-08T00:00:00
4087,29152,2011-07-23T00:00:00,Low,3,58.63,0,Regular Air,-40.86,17.48,1.99,Ashley Jarboe,Saskachewan,Prarie,Small Business,Technology,Computer Peripherals,"Maxell Pro 80 Minute CD-R, 10/Pack",Small Pack,0.45,2011-07-27T00:00:00
4088,29152,2011-07-23T00:00:00,Low,13,94.99,0.06,Regular Air,-106.29,6.98,9.69,Ashley Jarboe,Saskachewan,Prarie,Small Business,Office Supplies,Storage & Organization,Eldon Shelf Savers Cubes and Bins,Small Box,0.83,2011-07-23T00:00:00
4177,29639,2011-04-17T00:00:00,Critical,8,22.37,0.04,Regular Air,-14.09,2.6,2.4,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,12 Colored Short Pencils,Wrap Bag,0.58,2011-04-19T00:00:00
4275,30407,2009-04-17T00:00:00,Low,41,17853.64,0.02,Regular Air,6227.33,419.19,19.99,Patrick Ryan,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Smead Adjustable Mobile File Trolley with Lockable Top,Small Box,0.58,2009-04-17T00:00:00
4378,31175,2009-09-26T00:00:00,Critical,26,539.66,0,Express Air,147.08,19.98,5.97,William Brown,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1936,Small Box,0.38,2009-09-29T00:00:00
4565,32455,2010-09-23T00:00:00,High,43,4620.53,0,Regular Air,1025.23,99.99,19.99,Peter Fuller,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2010-09-24T00:00:00
4566,32484,2011-02-04T00:00:00,Not Specified,9,2502.67,0.1,Delivery Truck,-198.8,300.98,64.73,William Brown,Saskachewan,Prarie,Corporate,Furniture,Chairs & Chairmats,"Global Leather and Oak Executive Chair, Black",Jumbo Drum,0.56,2011-02-05T00:00:00
4835,34402,2010-05-02T00:00:00,High,38,3016.85,0.05,Regular Air,-967.67,80.98,35,Mitch Willingham,Saskachewan,Prarie,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2010-05-04T00:00:00
4836,34402,2010-05-02T00:00:00,High,11,48.5,0.07,Express Air,23.88,3.15,0.5,Mitch Willingham,Saskachewan,Prarie,Corporate,Office Supplies,Labels,Avery 520,Small Box,0.37,2010-05-05T00:00:00
4880,34723,2012-12-09T00:00:00,Medium,4,6095.14,0.06,Delivery Truck,-3001.28,1500.97,29.7,Neoma Murray,Saskachewan,Prarie,Small Business,Technology,Office Machines,Epson DFX5000+ Dot Matrix Printer,Jumbo Drum,0.57,2012-12-11T00:00:00
4881,34723,2012-12-09T00:00:00,Medium,46,3776.28,0.06,Delivery Truck,579.79,80.97,30.06,Neoma Murray,Saskachewan,Prarie,Small Business,Technology,Office Machines,Hewlett-Packard Deskjet 940 REFURBISHED Color Inkjet Printer,Jumbo Box,0.4,2012-12-12T00:00:00
4882,34723,2012-12-09T00:00:00,Medium,29,1487.8995,0.09,Regular Air,79.32,65.99,8.99,Neoma Murray,Saskachewan,Prarie,Small Business,Technology,Telephones and Communication,5180,Small Box,0.56,2012-12-11T00:00:00
4887,34757,2012-05-28T00:00:00,High,40,250.6,0.1,Express Air,-107.06,6.48,6.22,Neoma Murray,Saskachewan,Prarie,Small Business,Office Supplies,Paper,Xerox 1894,Small Box,0.37,2012-05-30T00:00:00
4905,34913,2011-11-22T00:00:00,Medium,15,107.63,0,Regular Air,-29.89,6.81,5.48,William Brown,Saskachewan,Prarie,Home Office,Office Supplies,Binders and Binder Accessories,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Small Box,0.37,2011-11-24T00:00:00
4938,35136,2009-10-08T00:00:00,Critical,23,68.73,0.07,Regular Air,17.17,2.94,0.81,Peter Fuller,Saskachewan,Prarie,Corporate,Office Supplies,Pens & Art Supplies,Prang Colored Pencils,Wrap Bag,0.4,2009-10-09T00:00:00
4961,35299,2012-08-10T00:00:00,Not Specified,41,4359,0.02,Regular Air,907.67,99.99,19.99,Randy Bradley,Saskachewan,Prarie,Corporate,Technology,Computer Peripherals,US Robotics 56K V.92 External Faxmodem,Small Box,0.52,2012-08-12T00:00:00
5145,36676,2011-08-25T00:00:00,Not Specified,32,3046.01,0.08,Delivery Truck,998.65,100.97,14,Mitch Willingham,Saskachewan,Prarie,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,Jumbo Drum,0.37,2011-08-27T00:00:00
5146,36676,2011-08-25T00:00:00,Not Specified,15,353.52,0.04,Regular Air,51.53,22.84,8.18,Mitch Willingham,Saskachewan,Prarie,Corporate,Office Supplies,Paper,Xerox 1991,Small Box,0.39,2011-08-26T00:00:00
17,97,2010-01-28T00:00:00,Medium,26,75.57,0.03,Regular Air,28.24,2.89,0.5,Craig Yedwab,Yukon,Yukon,Consumer,Office Supplies,Labels,Avery 498,Small Box,0.38,2010-01-29T00:00:00
54,323,2009-03-25T00:00:00,Critical,20,108.09,0.07,Regular Air,25.76,5.68,1.39,Dario Medina,Yukon,Yukon,Small Business,Office Supplies,Envelopes,Staples Standard Envelopes,Small Box,0.38,2009-03-27T00:00:00
55,323,2009-03-25T00:00:00,Critical,2,55.34,0.06,Regular Air,-31.24,22.84,11.54,Dario Medina,Yukon,Yukon,Small Business,Office Supplies,Paper,Xerox 1964,Small Box,0.39,2009-03-27T00:00:00
173,1095,2011-08-21T00:00:00,Medium,28,142.18,0.07,Regular Air,-50.14,4.98,4.72,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1949,Small Box,0.36,2011-08-23T00:00:00
367,2562,2012-07-31T00:00:00,Critical,28,64.82,0.02,Regular Air,-32.03,2.12,1.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Computer Peripherals,Fuji Slim Jewel Case CD-R,Small Pack,0.55,2012-08-03T00:00:00
368,2562,2012-07-31T00:00:00,Critical,6,77.6,0.08,Regular Air,-37.07,11.34,11.25,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Paper,Staples 1 Part Blank Computer Paper,Small Box,0.36,2012-08-02T00:00:00
369,2562,2012-07-31T00:00:00,Critical,17,821.18,0.04,Express Air,308.63,48.91,5.81,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Paper,Xerox 1891,Small Box,0.38,2012-08-01T00:00:00
600,4099,2012-08-20T00:00:00,Critical,42,1691.51,0.08,Regular Air,285.16,42.76,6.22,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,0.38,2012-08-21T00:00:00
601,4099,2012-08-20T00:00:00,Critical,12,122.93,0.04,Regular Air,-6.83,9.78,5.76,Ed Braxton,Yukon,Yukon,Consumer,Office Supplies,Envelopes,Staples #10 Laser & Inkjet Envelopes,Small Box,0.35,2012-08-23T00:00:00
602,4099,2012-08-20T00:00:00,Critical,4,47.86,0,Regular Air,-17.32,9.48,7.29,Ed Braxton,Yukon,Yukon,Consumer,Furniture,Office Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Small Pack,0.45,2012-08-21T00:00:00
603,4099,2012-08-20T00:00:00,Critical,39,3607.8505,0.05,Regular Air,784.49,110.99,8.99,Ed Braxton,Yukon,Yukon,Consumer,Technology,Telephones and Communication,LX 677,Small Box,0.57,2012-08-22T00:00:00
770,5509,2009-04-07T00:00:00,Low,11,68.46,0.02,Regular Air,-22.48,5.58,5.3,Ashley Jarboe,Yukon,Yukon,Home Office,Office Supplies,Envelopes,Staples Brown Kraft Recycled Clasp Envelopes,Small Box,0.35,2009-04-12T00:00:00
771,5509,2009-04-07T00:00:00,Low,21,885.23,0.03,Regular Air,78.98,40.89,18.98,Ashley Jarboe,Yukon,Yukon,Home Office,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,0.57,2009-04-14T00:00:00
1107,8132,2009-05-14T00:00:00,Low,46,229.35,0.08,Express Air,-165.45,4.89,4.93,Benjamin Farhat,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Maxell 3.5 DS/HD IBM-Formatted Diskettes,Small Pack,0.66,2009-05-14T00:00:00
1108,8132,2009-05-14T00:00:00,Low,45,294.86,0.07,Regular Air,-141.12,6.68,6.92,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1898,Small Box,0.37,2009-05-21T00:00:00
1209,8868,2009-01-28T00:00:00,Low,3,190.45,0.02,Regular Air,-44.05,59.98,3.99,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,Small Box,0.57,2009-02-06T00:00:00
1210,8868,2009-01-28T00:00:00,Low,34,179.99,0.03,Regular Air,-102.27,5.18,5.74,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Wilson Jones Impact Binders,Small Box,0.36,2009-02-01T00:00:00
1351,9857,2010-05-11T00:00:00,High,50,3615.8405,0.03,Regular Air,1861.35,85.99,3.3,Bruce Degenhardt,Yukon,Yukon,Home Office,Technology,Telephones and Communication,Accessory20,Small Pack,0.37,2010-05-13T00:00:00
1407,10213,2011-02-17T00:00:00,High,12,464.57,0.04,Regular Air,-79.18,39.98,4,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Microsoft Natural Keyboard Elite,Small Box,0.7,2011-02-19T00:00:00
1505,10884,2009-11-25T00:00:00,Low,24,2525.9875,0.09,Regular Air,416.67,125.99,8.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Telephones and Communication,SC7868i,Small Box,0.55,2009-12-02T00:00:00
1638,11843,2009-07-17T00:00:00,Medium,42,4993.42,0.03,Delivery Truck,190.14,119.99,56.14,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Office Machines,Hewlett-Packard 2600DN Business Color Inkjet Printer,Jumbo Box,0.39,2009-07-19T00:00:00
1639,11843,2009-07-17T00:00:00,Medium,9,1059.3,0.05,Regular Air,67.6,115.79,1.99,Cindy Chapman,Yukon,Yukon,Consumer,Technology,Computer Peripherals,"Verbatim DVD-R, 4.7GB, Spindle, WE, Blank, Ink Jet/Thermal, 20/Spindle",Small Pack,0.49,2009-07-19T00:00:00
1679,12099,2009-09-11T00:00:00,Critical,1,17.59,0.06,Express Air,10.85,2.61,0.5,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 479,Small Box,0.39,2009-09-11T00:00:00
1680,12099,2009-09-11T00:00:00,Critical,48,308.81,0.01,Regular Air,128.28,6.35,1.02,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2 x 3 3/16""""""elephone M""",Wrap Bag,0.39,2009-09-13T00:00:00
1726,12418,2012-02-18T00:00:00,Not Specified,38,299.01,0.09,Regular Air,-142.86,7.98,6.5,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Iris Project Case,Medium Box,0.59,2012-02-20T00:00:00
1944,13923,2012-07-08T00:00:00,High,39,220.09,0.04,Regular Air,-1795.74,4.48,49,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,Large Box,0.6,2012-07-10T00:00:00
1945,13923,2012-07-08T00:00:00,High,49,1220.23,0,Regular Air,172.62,22.84,11.54,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1964,Small Box,0.39,2012-07-09T00:00:00
1946,13923,2012-07-08T00:00:00,High,27,6152.8,0.04,Delivery Truck,554.55,225.02,28.66,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Tennsco Double-Tier Lockers,Jumbo Drum,0.72,2012-07-10T00:00:00
2028,14439,2012-08-30T00:00:00,High,27,1428.64,0.09,Regular Air,494.26,54.96,10.75,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,0.36,2012-08-31T00:00:00
2310,16643,2010-04-11T00:00:00,Low,40,312.63,0.01,Regular Air,167.3,7.31,0.49,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,Small Box,0.38,2010-04-15T00:00:00
2311,16643,2010-04-11T00:00:00,Low,46,441.4,0.06,Regular Air,146.04,10.06,2.06,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,Wrap Bag,0.39,2010-04-15T00:00:00
2337,16807,2012-01-15T00:00:00,Medium,48,1585.6,0.08,Regular Air,632.13,35.44,4.92,Quincy Jones,Yukon,Yukon,Small Business,Office Supplies,Paper,Staples Colored Bar Computer Paper,Small Box,0.38,2012-01-16T00:00:00
2338,16807,2012-01-15T00:00:00,Medium,30,215.85,0.09,Regular Air,60.95,7.4,1.71,Quincy Jones,Yukon,Yukon,Small Business,Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4 x 5""""""t's H""",Wrap Bag,0.4,2012-01-17T00:00:00
2342,16864,2012-10-29T00:00:00,Not Specified,42,12837.11,0.05,Delivery Truck,1881.76,320.64,43.57,Cindy Chapman,Yukon,Yukon,Consumer,Furniture,Tables,"Chromcraft 48 x 96"" Racetrack Double Pedestal Table""""hromcraft 48"" x 96"" Racetrack Double P""""romcraft 48"" x 96"" Racetr""""omcraft 48"" x""""mc""",Jumbo Box,0.63,2012-10-29T00:00:00
2494,18147,2009-07-17T00:00:00,Not Specified,42,82.03,0,Regular Air,-15.56,1.88,1.49,Bruce Degenhardt,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Staples General Use 3-Ring Binders,Small Box,0.37,2009-07-18T00:00:00
2495,18147,2009-07-17T00:00:00,Not Specified,50,290.91,0.06,Regular Air,-108.19,5.78,5.67,Bruce Degenhardt,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1978,Small Box,0.36,2009-07-18T00:00:00
2617,18918,2012-10-27T00:00:00,Not Specified,7,6362.94,0.1,Regular Air,-221.78,999.99,13.99,Quincy Jones,Yukon,Yukon,Corporate,Technology,Office Machines,"Polycom Soundstation EX Audio-Conferencing Telephone, Black",Medium Box,0.36,2012-10-28T00:00:00
2618,18919,2009-06-28T00:00:00,Low,39,739.28,0,Regular Air,43.97,17.52,8.17,Rob Williams,Yukon,Yukon,Home Office,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,Medium Box,0.5,2009-07-03T00:00:00
2638,19104,2010-08-10T00:00:00,High,48,5085.907,0.03,Regular Air,1366.69,125.99,8.08,Quincy Jones,Yukon,Yukon,Small Business,Technology,Telephones and Communication,StarTAC ST7762,Small Box,0.57,2010-08-12T00:00:00
2659,19207,2012-03-15T00:00:00,Not Specified,23,66.02,0.1,Regular Air,10.88,3.08,0.99,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Labels,Avery 511,Small Box,0.37,2012-03-17T00:00:00
2660,19207,2012-03-15T00:00:00,Not Specified,11,15.53,0,Regular Air,-5.92,1.26,0.7,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2012-03-16T00:00:00
2747,19840,2010-05-24T00:00:00,Critical,25,8270.57,0.08,Delivery Truck,2851.46,400.97,48.26,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Office Machines,Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer,Jumbo Box,0.36,2010-05-27T00:00:00
2760,19943,2009-11-24T00:00:00,Critical,16,1959.92,0.07,Delivery Truck,-374.96,124.49,51.94,Benjamin Patterson,Yukon,Yukon,Corporate,Furniture,Tables,Bevis 36 x 72 Conference Tables,Jumbo Box,0.63,2009-11-25T00:00:00
2765,20002,2012-08-12T00:00:00,Medium,9,41.03,0.1,Regular Air,-30.47,4.77,2.39,Dianna Vittorini,Yukon,Yukon,Corporate,Technology,Computer Peripherals,Imation Primaris 3.5 2HD Unformatted Diskettes,Small Pack,0.72,2012-08-13T00:00:00
2778,20066,2012-09-02T00:00:00,Critical,3,40.79,0.02,Regular Air,-11.69,11.58,5.72,Anna Chung,Yukon,Yukon,Home Office,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",Small Box,0.35,2012-09-03T00:00:00
2779,20066,2012-09-02T00:00:00,Critical,16,524.25,0,Regular Air,124.18,30.98,8.74,Anna Chung,Yukon,Yukon,Home Office,Office Supplies,Paper,Xerox 1979,Small Box,0.4,2012-09-04T00:00:00
2859,20615,2012-04-15T00:00:00,Medium,29,151.09,0.02,Express Air,4.59,4.76,3.01,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",Wrap Bag,0.36,2012-04-16T00:00:00
2892,20864,2011-12-06T00:00:00,High,19,251.45,0.06,Regular Air,90,13.4,4.95,Dianna Vittorini,Yukon,Yukon,Corporate,Furniture,Office Furnishings,Electrix 20W Halogen Replacement Bulb for Zoom-In Desk Lamp,Small Pack,0.37,2011-12-08T00:00:00
2893,20868,2010-10-09T00:00:00,Low,9,1609.19,0.03,Regular Air,188.91,178.47,19.99,Rob Williams,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Hot File 7-Pocket, Floor Stand",Small Box,0.55,2010-10-16T00:00:00
2983,21541,2009-10-08T00:00:00,Not Specified,43,3044.7,0.04,Delivery Truck,-78.36,70.98,26.74,Quincy Jones,Yukon,Yukon,Corporate,Furniture,Bookcases,"Hon Metal Bookcases, Black",Jumbo Box,0.6,2009-10-10T00:00:00
3158,22661,2010-09-26T00:00:00,Not Specified,11,18.26,0.05,Regular Air,-3.89,1.68,0.7,Dianna Vittorini,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Newell 308,Wrap Bag,0.6,2010-09-29T00:00:00
3162,22689,2011-10-09T00:00:00,Low,39,2405,0.1,Regular Air,696.17,67.84,0.99,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,Small Box,0.58,2011-10-11T00:00:00
3263,23361,2010-07-03T00:00:00,Critical,2,3.23,0.06,Regular Air,-2.73,1.26,0.7,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,0.81,2010-07-04T00:00:00
3264,23361,2010-07-03T00:00:00,Critical,36,2861.66,0.04,Regular Air,-921.68,80.98,35,Benjamin Patterson,Yukon,Yukon,Corporate,Office Supplies,Storage & Organization,Carina Double Wide Media Storage Towers in Natural & Black,Large Box,0.81,2010-07-04T00:00:00
3265,23361,2010-07-03T00:00:00,Critical,7,373.2775,0.07,Regular Air,-204.93,65.99,5.26,Benjamin Patterson,Yukon,Yukon,Corporate,Technology,Telephones and Communication,8860,Small Box,0.56,2010-07-03T00:00:00
3273,23396,2010-06-18T00:00:00,Low,30,11481.03,0.08,Delivery Truck,2799.65,399.98,12.06,Quincy Jones,Yukon,Yukon,Home Office,Technology,Office Machines,Okidata ML320 Series Turbo Dot Matrix Printers,Jumbo Box,0.56,2010-06-20T00:00:00
3278,23427,2011-08-08T00:00:00,Low,30,442.76,0.09,Regular Air,-17.11,15.01,8.4,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",Small Box,0.39,2011-08-15T00:00:00
3279,23427,2011-08-08T00:00:00,Low,22,2684.98,0.03,Regular Air,1115.14,120.98,9.07,Cindy Chapman,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,GBC VeloBinder Electric Binding Machine,Small Box,0.35,2011-08-17T00:00:00
3323,23751,2009-03-18T00:00:00,Medium,44,10364.36,0.01,Delivery Truck,1049.03,220.98,64.66,Ricardo Block,Yukon,Yukon,Corporate,Furniture,Bookcases,"Bush Cubix Collection Bookcases, Fully Assembled",Jumbo Box,0.62,2009-03-19T00:00:00
3348,23943,2011-06-23T00:00:00,Critical,24,376.53,0.03,Regular Air,3.44,15.94,5.45,Cindy Stewart,Yukon,Yukon,Corporate,Office Supplies,Pens & Art Supplies,Boston 16701 Slimline Battery Pencil Sharpener,Small Pack,0.55,2011-06-25T00:00:00
3450,24608,2012-08-14T00:00:00,Medium,50,197.36,0.07,Regular Air,-43.5,4.18,2.99,Quincy Jones,Yukon,Yukon,Home Office,Office Supplies,Binders and Binder Accessories,Avery Durable Slant Ring Binders With Label Holder,Small Box,0.37,2012-08-15T00:00:00
3579,25507,2009-08-05T00:00:00,Not Specified,8,555.2,0.06,Regular Air,-267.86,64.65,35,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,Space Solutions Commercial Steel Shelving,Large Box,0.8,2009-08-06T00:00:00
3580,25509,2009-05-22T00:00:00,Critical,43,212.28,0.06,Regular Air,-103.22,4.98,4.95,Quincy Jones,Yukon,Yukon,Corporate,Office Supplies,Binders and Binder Accessories,Cardinal Holdit Business Card Pockets,Small Box,0.37,2009-05-24T00:00:00
3631,25952,2010-09-04T00:00:00,High,50,2864.1005,0.03,Regular Air,697.82,65.99,8.99,Ed Braxton,Yukon,Yukon,Home Office,Technology,Telephones and Communication,i270,Small Box,0.55,2010-09-05T00:00:00
3680,26336,2012-05-26T00:00:00,High,39,1516.82,0.1,Regular Air,-83.28,40.98,6.5,Benjamin Farhat,Yukon,Yukon,Home Office,Technology,Computer Peripherals,Targus USB Numeric Keypad,Small Box,0.74,2012-05-28T00:00:00
3681,26336,2012-05-26T00:00:00,High,45,2752.68,0.04,Regular Air,430.32,62.18,12.78,Benjamin Farhat,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Fellowes Mobile File Cart, Black",Small Box,0.58,2012-05-27T00:00:00
3865,27558,2011-07-07T00:00:00,Not Specified,21,423.24,0.1,Regular Air,128.83,21.38,2.99,Cindy Chapman,Yukon,Yukon,Consumer,Office Supplies,Binders and Binder Accessories,Trimflex Flexible Post Binders,Small Box,0.37,2011-07-08T00:00:00
3920,27969,2010-06-08T00:00:00,Low,43,5677.87,0.04,Delivery Truck,-824.09,130.98,54.74,Ed Braxton,Yukon,Yukon,Home Office,Furniture,Bookcases,"O'Sullivan Elevations Bookcase, Cherry Finish",Jumbo Box,0.69,2010-06-15T00:00:00
3921,27969,2010-06-08T00:00:00,Low,9,732.72,0.03,Regular Air,8.6,83.1,6.13,Ed Braxton,Yukon,Yukon,Home Office,Technology,Computer Peripherals,"Micro Innovations Micro Digital Wireless Keyboard and Mouse, Gray",Small Box,0.45,2010-06-12T00:00:00
3922,27969,2010-06-08T00:00:00,Low,32,687.47,0.1,Delivery Truck,-1533.15,20.98,53.03,Ed Braxton,Yukon,Yukon,Home Office,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,0.78,2010-06-13T00:00:00
4176,29637,2009-05-25T00:00:00,High,34,598.19,0.09,Regular Air,-6.61,17.98,8.51,Bruce Degenhardt,Yukon,Yukon,Home Office,Technology,Office Machines,Canon P1-DHIII Palm Printing Calculator,Medium Box,0.4,2009-05-27T00:00:00
