emp_id,first_name,last_name,dob,addr1,addr2,city,latitude,longitude,state,zip,home_phone,mobile,pager,home_email,job_title,hire_date,work_phone,work_email,reports_to,dept_num,office_number
870,Helen,Clark,3/12/1981,7 Canary Court,Floor 2,Kansas City,39.085,-94.6356,KS,66105,1-(913)648-9728,1-(602)549-9132,,,Office Assistant II,6/23/2010,1-(320)314-2929,Helen.Clark@foo.com,4,1,995
871,Billy,Boyd,10/28/1960,63966 Bay Park,,Cincinnati,39.1075,-84.5257,OH,45203,1-(513)563-5505,1-(309)355-8406,,,Assistant Professor,11/22/2009,1-(254)664-6501,Billy.Boyd@foo.com,2,3,965
872,Earl,Hawkins,6/4/1956,830 Shelley Parkway,,Topeka,39.1271,-95.6384,KS,66617,1-(785)522-3753,1-(320)501-1682,1-(405)140-3247,,Community Outreach Specialist,12/31/2005,1-(757)728-2731,Earl.Hawkins@foo.com,2,5,946
873,Justin,Morales,11/21/1967,6 Lighthouse Bay Place,,Fort Worth,32.7714,-97.2915,TX,76198,1-(682)175-4423,,,,Human Resources Manager,11/23/2007,1-(773)988-7301,Justin.Morales@foo.com,2,3,993
874,Lisa,Martin,10/23/1972,0835 Corry Park,,Miami,25.7559,-80.2013,FL,33129,1-(786)983-3454,1-(212)246-9505,,,Clinical Specialist,6/2/2007,1-(505)219-7905,Lisa.Martin@foo.com,1,2,971
875,Lillian,Green,9/30/1960,570 Park Meadow Trail,#1,Greenville,34.8497,-82.4538,SC,29610,1-(864)535-0770,,,,Teacher,9/17/2014,1-(419)882-3571,Lillian.Green@foo.com,3,3,956
876,Diana,Alvarez,3/20/1969,3972 Westport Drive,Apt. B,North Port,27.0459,-82.2491,FL,34290,1-(941)588-5174,1-(661)469-0022,,,Associate Professor,9/6/2012,1-(915)599-6505,Diana.Alvarez@foo.com,1,5,915
877,Kimberly,Allen,3/3/1987,247 Barby Point,Floor 2,Savannah,32.0391,-81.1242,GA,31405,1-(912)449-2989,,,,Human Resources Manager,11/27/2010,1-(336)716-4403,Kimberly.Allen@foo.com,4,5,878
878,Beverly,Murphy,8/29/1957,95 Thackeray Junction,,Sacramento,38.4826,-121.4006,CA,95828,1-(916)364-4887,1-(307)236-2229,,,Staff Scientist,3/17/2007,1-(405)906-4611,Beverly.Murphy@foo.com,4,5,997
879,Todd,Turner,9/11/1967,22 Warrior Park,Floor 2,Santa Clara,37.3924,-121.9623,CA,95054,1-(650)461-2974,1-(714)228-8174,,,Structural Analysis Engineer,12/7/2010,1-(915)229-0406,Todd.Turner@foo.com,1,2,940
880,Craig,Jacobs,9/2/1987,932 Sachs Alley,,Abilene,32.432,-99.7724,TX,79605,1-(325)652-1738,1-(864)474-7486,,,Analog Circuit Design manager,12/13/2007,1-(918)951-6669,Craig.Jacobs@foo.com,1,3,902
881,Jack,Banks,12/9/1953,471 Arrowood Way,,Seminole,27.8444,-82.7963,FL,34642,1-(941)297-5839,1-(512)982-9707,,,Project Manager,7/3/2009,1-(253)761-8895,Jack.Banks@foo.com,2,5,928
882,Donna,Warren,2/7/1977,28842 Macpherson Terrace,,Lakeland,27.9865,-82.0139,FL,33811,1-(863)975-6240,1-(214)571-5887,,,Office Assistant II,5/17/2010,1-(402)764-4155,Donna.Warren@foo.com,2,2,977
883,Elizabeth,Freeman,10/6/1960,58 Amoth Trail,,Greeley,40.5009,-104.315,CO,80638,1-(970)246-4021,1-(404)770-1906,,,VP Quality Control,7/21/2013,1-(918)797-7610,Elizabeth.Freeman@foo.com,4,3,994
884,Randy,Mendoza,6/15/1985,93517 Larry Park,,Saint Paul,45.071,-92.9391,MN,55115,1-(952)620-4372,1-(337)891-4854,,,Research Nurse,5/16/2008,1-(585)113-6874,Randy.Mendoza@foo.com,3,5,927
885,Howard,Richards,8/29/1989,75473 Fieldstone Trail,,Cleveland,41.3826,-81.7964,OH,44130,1-(440)608-6251,1-(407)760-3931,,,Budget/Accounting Analyst III,11/14/2015,1-(412)632-2731,Howard.Richards@foo.com,3,1,888
886,Bobby,Carr,3/2/1987,726 Coleman Pass,,Albany,42.6149,-73.9708,NY,12242,1-(518)666-7047,1-(770)460-1277,,,Assistant Media Planner,5/24/2011,1-(504)102-6983,Bobby.Carr@foo.com,4,5,984
887,Paul,Myers,6/26/1981,21 Sherman Crossing,,Saint Paul,44.9806,-93.1771,MN,55108,1-(651)521-4750,1-(646)829-2036,,,Financial Advisor,3/24/2012,1-(209)680-6731,Paul.Myers@foo.com,4,3,993
888,Janice,Carpenter,11/24/1964,9 Carpenter Street,,Chesapeake,36.8056,-76.2666,VA,23324,1-(757)750-2107,1-(801)955-5443,,,Engineer I,2/3/2007,1-(719)884-9907,Janice.Carpenter@foo.com,1,2,988
889,Justin,Frazier,10/8/1987,15760 Petterle Parkway,,Honolulu,21.3278,-157.8294,HI,96845,1-(808)848-8021,1-(605)694-2746,,,Mechanical Systems Engineer,5/21/2011,1-(559)498-2372,Justin.Frazier@foo.com,1,4,975
890,Dennis,Hawkins,3/4/1990,7 Dovetail Crossing,,Tyler,32.3475,-95.3065,TX,75710,1-(903)166-2776,1-(502)671-5828,,,VP Product Management,4/16/2009,1-(352)982-9256,Dennis.Hawkins@foo.com,5,4,945
891,Patricia,Patterson,6/30/1972,059 Jana Crossing,,Toledo,41.6782,-83.4972,OH,43666,1-(419)585-5158,,,,Information Systems Manager,1/5/2014,1-(309)264-6227,Patricia.Patterson@foo.com,1,3,1000
892,Aaron,Brown,1/1/1992,9764 Hollow Ridge Circle,,Fort Wayne,41.0938,-85.0707,IN,46862,1-(260)397-8253,1-(402)883-3419,,,Environmental Specialist,3/2/2010,1-(860)217-7487,Aaron.Brown@foo.com,3,5,921
893,Michelle,Washington,6/9/1989,371 Muir Avenue,,Houston,29.834,-95.4342,TX,77212,1-(713)300-3183,1-(412)683-7740,,,Director of Sales,5/18/2010,1-(203)892-2584,Michelle.Washington@foo.com,2,2,989
894,Doris,Tucker,8/5/1977,157 Dexter Road,,Oakland,37.6802,-121.9215,CA,94627,1-(510)780-7558,1-(901)367-4803,,,Automation Specialist IV,6/29/2011,1-(505)487-8366,Doris.Tucker@foo.com,2,1,903
895,John,Taylor,7/11/1971,4498 Raven Crossing,Floor 2,Spokane,47.6536,-117.4317,WA,99220,1-(509)282-1253,1-(859)582-0257,,,Occupational Therapist,6/18/2010,1-(661)706-5667,John.Taylor@foo.com,2,5,965
896,Terry,Larson,5/7/1955,42588 Holmberg Way,,Lansing,42.7325,-84.5587,MI,48930,1-(517)537-1756,1-(936)298-5487,,,Chief Design Engineer,12/13/2014,1-(812)631-7083,Terry.Larson@foo.com,3,2,937
897,Ernest,Ortiz,10/11/1965,09722 Meadow Vale Park,Apt. B,Charleston,38.354,-81.6394,WV,25389,1-(304)311-9531,1-(773)908-5739,,,Chemical Engineer,1/3/2011,1-(915)988-3886,Ernest.Ortiz@foo.com,3,2,919
898,Justin,Rogers,1/7/1955,39635 Larry Park,,Norcross,33.9677,-84.2438,GA,30092,1-(678)257-3181,1-(585)792-9004,,jrogersox@ocn.ne.jp,Staff Scientist,2/27/2011,1-(213)232-7399,Justin.Rogers@foo.com,4,4,986
899,Andrew,Watson,1/9/1993,55133 Commercial Circle,,Chandler,33.2765,-112.1872,AZ,85246,1-(602)911-1774,1-(617)431-8944,,,VP Accounting,8/10/2012,1-(212)851-7653,Andrew.Watson@foo.com,3,1,977
900,Clarence,Willis,1/16/1977,986 Armistice Trail,,Pueblo,38.1286,-104.5523,CO,81015,1-(719)152-8474,1-(651)143-2659,,,Dental Hygienist,3/31/2008,1-(619)305-5868,Clarence.Willis@foo.com,1,5,917
901,Fred,Clark,2/22/1966,8 Starling Junction,#3,Davenport,41.5386,-90.6115,IA,52804,1-(563)816-7328,1-(619)158-8059,,,Graphic Designer,3/15/2009,1-(410)142-3030,Fred.Clark@foo.com,1,2,979
902,Irene,Davis,8/3/1986,70276 Muir Street,,Milwaukee,43.006,-87.9429,WI,53215,1-(414)881-1462,1-(305)647-0611,,,Sales Associate,6/10/2007,1-(702)961-7378,Irene.Davis@foo.com,3,3,979
903,Chris,Griffin,1/29/1990,7004 Buell Circle,,Ridgely,38.8893,-75.8612,MD,21684,1-(410)204-0282,1-(502)778-3580,,,Software Consultant,9/4/2014,1-(505)644-7548,Chris.Griffin@foo.com,3,3,999
904,Rachel,Hill,8/23/1961,0367 1st Court,Apt. C,West Palm Beach,26.6654,-80.0929,FL,33416,1-(561)623-4402,1-(915)807-3288,,,Pharmacist,4/13/2015,1-(915)935-0447,Rachel.Hill@foo.com,2,4,999
905,Joshua,Burns,4/13/1962,61 Hanover Place,,Minneapolis,44.9054,-93.2361,MN,55417,1-(651)552-5025,1-(405)629-9822,,,Mechanical Systems Engineer,4/4/2013,1-(850)120-9632,Joshua.Burns@foo.com,3,4,952
906,Mildred,Olson,4/25/1989,297 Independence Road,,Columbus,32.5161,-84.9785,GA,31904,1-(706)206-7186,1-(405)660-0614,,,Systems Administrator I,12/4/2009,1-(505)444-5998,Mildred.Olson@foo.com,1,2,928
907,Maria,Ortiz,7/26/1952,9 Ridgeview Court,,Miami,25.5584,-80.4582,FL,33164,1-(786)747-2446,1-(910)719-9692,,,Geologist II,8/8/2014,1-(484)778-0998,Maria.Ortiz@foo.com,1,4,930
908,Gloria,Hill,3/2/1990,9121 Kropf Avenue,,Charlottesville,38.0401,-78.4851,VA,22908,1-(434)983-9986,1-(714)182-3158,,,Analyst Programmer,3/19/2015,1-(202)781-9949,Gloria.Hill@foo.com,2,2,989
909,Brian,Austin,5/24/1977,5 Stephen Lane,,Arlington,32.7714,-97.2915,TX,76096,1-(214)760-4937,1-(515)575-6581,,,Senior Developer,11/13/2011,1-(425)962-1482,Brian.Austin@foo.com,3,4,984
910,Rachel,Hawkins,8/26/1969,1539 Mockingbird Lane,,Sacramento,38.3774,-121.4444,CA,94273,1-(916)862-6035,1-(540)968-0659,,,Teacher,11/12/2012,1-(310)799-3931,Rachel.Hawkins@foo.com,1,2,968
911,Philip,Bradley,6/11/1991,1155 David Park,,Grand Forks,47.9335,-97.3944,ND,58207,1-(701)732-7321,1-(205)636-4628,,,Information Systems Manager,12/9/2008,1-(330)121-9447,Philip.Bradley@foo.com,2,2,956
912,Theresa,Ramos,2/23/1977,2 Hovde Plaza,,Miami,25.7341,-80.4068,FL,33175,1-(305)118-1785,1-(225)978-2829,,,Staff Accountant IV,10/3/2011,1-(337)383-5899,Theresa.Ramos@foo.com,1,1,964
913,Jessica,Greene,3/20/1965,1 Basil Court,,Utica,43.0872,-75.2603,NY,13505,1-(315)144-8194,1-(850)864-7118,,,Research Nurse,4/27/2007,1-(402)444-8055,Jessica.Greene@foo.com,4,1,1002
914,Harold,Torres,12/5/1969,3 Marquette Avenue,Apt. A,Dallas,32.7948,-96.7697,TX,75246,1-(972)486-9270,1-(916)730-5474,,,Food Chemist,5/27/2008,1-(304)978-9769,Harold.Torres@foo.com,1,5,945
915,Ashley,Hudson,5/7/1981,7 Manitowish Trail,,Albuquerque,35.1104,-106.5781,NM,87110,1-(505)290-1757,1-(334)575-7723,,,Professor,5/28/2011,1-(216)806-6386,Ashley.Hudson@foo.com,3,3,917
916,Jonathan,Gardner,4/9/1969,0 Commercial Place,Apt. A,Alhambra,33.7866,-118.2987,CA,91841,1-(626)981-1364,1-(603)134-7152,,,Paralegal,2/10/2007,1-(214)413-7647,Jonathan.Gardner@foo.com,4,1,976
917,Larry,Matthews,11/10/1969,59 Texas Drive,#1,Jackson,32.3113,-90.3972,MS,39282,1-(601)879-0733,1-(916)147-1877,,,Account Representative I,11/20/2007,1-(808)654-6318,Larry.Matthews@foo.com,2,2,986
918,Rebecca,Jones,12/2/1987,89785 Nevada Avenue,,Lincoln,40.7845,-96.6888,NE,68583,1-(402)207-7055,,,,Systems Administrator I,7/19/2010,1-(918)605-1554,Rebecca.Jones@foo.com,5,4,955
919,Lawrence,Lopez,8/2/1990,6 Carberry Drive,Apt. A,Fort Worth,32.7714,-97.2915,TX,76147,1-(817)836-5490,1-(202)678-7469,,,Electrical Engineer,1/15/2008,1-(812)753-2544,Lawrence.Lopez@foo.com,2,4,990
920,David,Stanley,4/10/1955,5 Hermina Place,,Phoenix,33.7352,-112.1294,AZ,85083,1-(602)884-0988,,,,Environmental Tech,5/24/2013,1-(865)329-9229,David.Stanley@foo.com,2,1,942
921,Nancy,Sullivan,8/25/1969,2897 Scoville Pass,,Winston Salem,36.0275,-80.2073,NC,27157,1-(336)772-4654,1-(508)931-4994,,,Information Systems Manager,4/25/2014,1-(205)798-3852,Nancy.Sullivan@foo.com,1,3,958
922,Randy,Rogers,2/21/1952,70 Rutledge Court,,Albuquerque,35.0549,-106.5461,NM,87115,1-(505)929-2707,1-(202)929-2446,,,Senior Quality Engineer,4/8/2009,1-(302)426-6768,Randy.Rogers@foo.com,1,3,980
923,George,Cole,3/10/1976,19041 Moulton Pass,,Newton,42.3528,-71.1875,MA,2458,1-(617)146-4904,1-(512)861-2278,,,Research Assistant III,5/23/2015,1-(713)865-3976,George.Cole@foo.com,4,5,998
924,Lori,Fuller,1/28/1981,8 Sundown Parkway,,Trenton,40.2418,-74.6962,NJ,8619,1-(609)517-6160,1-(714)989-8154,,,Chief Design Engineer,6/3/2009,1-(571)678-5083,Lori.Fuller@foo.com,1,5,932
925,Rachel,Jordan,8/7/1985,93285 Brown Terrace,,Lafayette,30.2023,-92.0188,LA,70505,1-(337)674-5063,,,,Marketing Manager,9/4/2008,1-(912)887-1504,Rachel.Jordan@foo.com,3,1,992
926,Norma,Ortiz,4/9/1989,1956 Sutherland Lane,,Newark,40.7918,-74.2452,NJ,7195,1-(862)446-8740,1-(212)942-0124,,,Operator,11/4/2014,1-(202)475-1635,Norma.Ortiz@foo.com,3,2,974
927,Kevin,Frazier,2/27/1970,2 Morning Park,,Cincinnati,39.1668,-84.5382,OH,45264,1-(513)717-6096,1-(719)935-5705,,,Occupational Therapist,8/1/2013,1-(518)841-7691,Kevin.Frazier@foo.com,5,5,969
928,George,Hughes,9/19/1974,5586 Mcguire Circle,#2,Atlanta,33.8444,-84.474,GA,31196,1-(404)637-8631,1-(585)339-4604,,,Community Outreach Specialist,7/21/2007,1-(915)748-9675,George.Hughes@foo.com,4,3,973
929,Carlos,Harvey,12/24/1951,40 Dwight Park,,Baton Rouge,30.4558,-91.0596,LA,70815,1-(225)526-6163,1-(425)984-8477,,,Biostatistician IV,8/20/2007,1-(719)440-2077,Carlos.Harvey@foo.com,3,1,948
930,Terry,Dunn,9/17/1977,96461 Roth Plaza,,Brooklyn,40.6451,-73.945,NY,11254,1-(212)141-4929,1-(757)228-7209,,tdunnpt@umich.edu,Statistician I,6/2/2007,1-(956)945-2496,Terry.Dunn@foo.com,3,5,946
931,Melissa,Hamilton,10/30/1952,8280 Moulton Drive,,Albany,42.6149,-73.9708,NY,12237,1-(518)989-3133,1-(504)384-5824,,,Design Engineer,4/11/2009,1-(205)678-0123,Melissa.Hamilton@foo.com,2,4,967
932,Denise,Hunter,4/6/1978,44 Walton Way,,Seattle,47.6564,-122.3048,WA,98195,1-(206)718-8503,1-(314)455-5996,,,Product Engineer,2/16/2009,1-(916)524-7166,Denise.Hunter@foo.com,2,5,946
933,Jeremy,Edwards,12/27/1984,4766 Meadow Vale Plaza,#3,Tyler,32.4112,-95.2899,TX,75799,1-(903)799-4854,1-(330)355-0229,,,Nurse Practicioner,9/22/2015,1-(909)166-8842,Jeremy.Edwards@foo.com,5,1,937
934,Katherine,Bowman,9/9/1982,5880 La Follette Trail,Apt. B,Washington,38.9,-77.0369,DC,20062,1-(202)903-6721,1-(563)907-2136,,,Account Representative III,8/30/2006,1-(612)162-1513,Katherine.Bowman@foo.com,1,4,979
935,Ryan,Fox,9/5/1985,0 Doe Crossing Circle,,Garden Grove,33.783,-118.0256,CA,92645,1-(714)512-2917,1-(678)383-8226,,,Civil Engineer,5/31/2006,1-(860)823-5373,Ryan.Fox@foo.com,4,3,980
936,Ashley,Carpenter,11/11/1957,327 Delladonna Pass,,Portland,43.6783,-70.1987,ME,4109,1-(207)423-9899,1-(512)183-4602,,,Director of Sales,4/19/2010,1-(850)698-8570,Ashley.Carpenter@foo.com,5,1,943
937,Sandra,Gardner,4/17/1970,7 Algoma Way,,Gainesville,29.6813,-82.3539,FL,32610,1-(352)728-9269,1-(915)730-8963,,,Software Engineer II,3/26/2006,1-(317)457-6490,Sandra.Gardner@foo.com,3,2,969
938,Ralph,Gray,12/7/1963,92 Summerview Court,,Monticello,45.2009,-93.8881,MN,55565,1-(763)219-4917,1-(502)141-8124,,,Chemical Engineer,8/27/2007,1-(818)745-6930,Ralph.Gray@foo.com,3,1,989
939,Roger,Cunningham,8/10/1968,5567 Del Mar Trail,Apt. C,Buffalo,42.7684,-78.8871,NY,14205,1-(716)858-9616,1-(803)593-4178,,,Biostatistician III,2/4/2014,1-(907)508-7128,Roger.Cunningham@foo.com,5,4,947
940,Jerry,Larson,7/19/1993,68137 Mitchell Parkway,#1,Des Moines,41.6727,-93.5722,IA,50393,1-(515)951-7147,1-(601)309-4015,,,Senior Sales Associate,2/20/2010,1-(916)771-4141,Jerry.Larson@foo.com,4,4,955
941,Todd,Jackson,12/1/1965,0 Erie Terrace,,Las Vegas,36.1378,-115.3261,NV,89135,1-(702)632-3363,1-(754)346-6906,,,Automation Specialist I,3/28/2008,1-(309)203-7456,Todd.Jackson@foo.com,2,4,980
942,Maria,Palmer,12/11/1988,5 Lakeland Park,,Shreveport,32.6076,-93.7526,LA,71166,1-(318)173-2721,1-(253)144-9862,,,Research Assistant I,4/24/2008,1-(571)974-3867,Maria.Palmer@foo.com,1,2,958
943,Brian,Ross,11/10/1977,7 Moulton Circle,,Colorado Springs,38.8247,-104.562,CO,80940,1-(719)509-6292,1-(210)327-6657,,,Marketing Manager,6/21/2010,1-(650)439-5085,Brian.Ross@foo.com,2,4,947
944,Katherine,Robertson,3/25/1989,1677 Mallory Alley,Apt. B,Bronx,40.8139,-73.8841,NY,10474,1-(917)805-4359,1-(202)611-1600,,,Social Worker,9/2/2008,1-(508)527-4247,Katherine.Robertson@foo.com,2,2,999
945,Melissa,Hughes,1/17/1955,60 Karstens Terrace,,Daytona Beach,29.0227,-81.1722,FL,32123,1-(386)630-0443,1-(806)593-1194,,,Analyst Programmer,6/1/2015,1-(805)161-9386,Melissa.Hughes@foo.com,2,2,987
946,Andrew,Simmons,12/31/1972,34 Stephen Parkway,,Phoenix,33.4226,-111.7236,AZ,85025,1-(520)613-7173,1-(402)353-8576,,,Safety Technician IV,1/16/2010,1-(712)246-8739,Andrew.Simmons@foo.com,2,5,984
947,Earl,Perez,9/22/1956,92724 Derek Road,,Newport News,37.0156,-76.4332,VA,23605,1-(757)564-8335,1-(410)662-3056,,,Senior Cost Accountant,8/7/2009,1-(609)438-2257,Earl.Perez@foo.com,2,5,958
948,Sarah,Duncan,3/4/1987,1 Saint Paul Point,,Levittown,40.3286,-75.1028,PA,19058,1-(267)928-3770,1-(718)924-1570,,,General Manager,12/10/2009,1-(404)479-4388,Sarah.Duncan@foo.com,3,1,957
949,Carlos,Cooper,4/18/1963,9992 Debs Court,,Baton Rouge,30.3633,-91.0919,LA,70810,1-(225)278-4439,1-(239)203-8700,,,Librarian,5/14/2012,1-(251)202-5689,Carlos.Cooper@foo.com,5,5,964
950,Maria,Dixon,11/20/1965,5 Ridge Oak Parkway,,Lake Worth,26.6104,-80.1683,FL,33467,1-(561)404-9119,1-(808)479-7031,,,Help Desk Operator,9/12/2007,1-(609)217-7688,Maria.Dixon@foo.com,1,5,951
951,Walter,Weaver,1/30/1957,4 Cherokee Pass,,San Diego,33.0169,-116.846,CA,92160,1-(619)483-9810,1-(214)437-2487,,,Professor,2/4/2007,1-(941)518-7783,Walter.Weaver@foo.com,1,3,956
952,Roger,Montgomery,1/18/1963,098 Almo Point,,Saint Paul,45.0059,-93.1059,MN,55166,1-(651)828-9810,1-(260)675-6079,,,Technical Writer,9/28/2014,1-(817)505-3566,Roger.Montgomery@foo.com,1,4,981
953,Willie,Owens,3/27/1984,86 Armistice Trail,,Laurel,38.8336,-76.8777,MD,20709,1-(202)974-0027,1-(904)191-8485,,,VP Product Management,12/27/2006,1-(352)579-7534,Willie.Owens@foo.com,1,4,986
954,Kevin,Garrett,9/1/1967,1915 Granby Alley,,Miami Beach,25.8486,-80.1446,FL,33141,1-(305)284-1026,1-(571)270-2364,,,Programmer I,4/19/2007,1-(404)651-3863,Kevin.Garrett@foo.com,1,1,956
955,Benjamin,Coleman,7/19/1975,31964 Springview Terrace,,Kansas City,39.1042,-94.4923,MO,64125,1-(816)485-3983,1-(412)668-1385,,bcolemanqi@digg.com,Human Resources Assistant III,7/13/2010,1-(315)760-4453,Benjamin.Coleman@foo.com,2,1,994
956,Mildred,Hawkins,5/27/1986,45 Derek Point,,Portland,45.5806,-122.3748,OR,97296,1-(503)968-0582,1-(706)857-9573,,,Marketing Manager,2/11/2012,1-(805)946-4652,Mildred.Hawkins@foo.com,5,1,961
957,John,Simpson,6/10/1954,1242 Coolidge Way,,Fort Wayne,41.0938,-85.0707,IN,46852,1-(260)495-9982,1-(801)455-1948,,,Health Coach II,10/14/2013,1-(608)500-2202,John.Simpson@foo.com,2,3,957
958,Johnny,Dean,10/10/1991,64 Mallard Center,,Chicago,41.9399,-87.6528,IL,60657,1-(773)162-4606,1-(619)281-2223,,,Research Associate,1/14/2015,1-(562)213-8519,Johnny.Dean@foo.com,1,5,996
959,Billy,Burns,6/28/1966,43 Dovetail Street,#3,Atlanta,33.8444,-84.474,GA,30380,1-(404)699-3378,1-(661)409-6052,,,VP Accounting,4/2/2010,1-(318)989-9831,Billy.Burns@foo.com,1,5,983
960,Russell,Carr,3/14/1971,7 Maple Street,,Miami,25.8507,-80.2366,FL,33147,1-(786)818-7733,1-(813)981-9516,,,Legal Assistant,9/27/2006,1-(704)311-1635,Russell.Carr@foo.com,1,4,966
961,Jeremy,Daniels,9/18/1984,13392 Goodland Parkway,,Alexandria,38.8158,-77.09,VA,22333,1-(571)516-7077,,,,Accountant II,10/8/2014,1-(718)515-6093,Jeremy.Daniels@foo.com,5,5,971
962,Lori,Porter,4/14/1983,683 Maryland Court,,Roanoke,37.2742,-79.9579,VA,24040,1-(540)466-0404,1-(228)349-5114,,,Electrical Engineer,5/24/2006,1-(407)173-7372,Lori.Porter@foo.com,5,4,964
963,Heather,Mccoy,8/6/1972,0 Manley Drive,Suite 210,Pensacola,30.4481,-87.2589,FL,32505,1-(850)891-1638,,,,Account Executive,6/6/2009,1-(971)893-1837,Heather.Mccoy@foo.com,1,2,980
964,Antonio,Vasquez,11/18/1988,18 Walton Way,,Grand Forks,47.9335,-97.3944,ND,58207,1-(701)207-6832,1-(361)607-9842,,,Health Coach III,6/5/2007,1-(917)585-6230,Antonio.Vasquez@foo.com,5,5,966
965,Arthur,Schmidt,7/13/1951,4 Bellgrove Circle,,Wilmington,39.8188,-75.5064,DE,19810,1-(302)255-2855,1-(504)954-9168,,,Actuary,4/22/2008,1-(757)500-6018,Arthur.Schmidt@foo.com,4,2,1002
966,Donna,Jacobs,7/15/1954,90 Ronald Regan Hill,,Mobile,30.7309,-88.0789,AL,36610,1-(251)815-9250,1-(325)199-1011,,,Web Developer II,4/18/2014,1-(309)240-2842,Donna.Jacobs@foo.com,4,3,974
967,Sharon,Daniels,11/10/1966,68 Corry Road,,Clearwater,28.0173,-82.7461,FL,33763,1-(727)404-0398,1-(801)831-3662,,,Database Administrator III,9/5/2014,1-(216)824-6721,Sharon.Daniels@foo.com,1,4,989
968,Frank,Snyder,3/3/1951,1349 Warbler Court,Apt. B,Roanoke,37.2742,-79.9579,VA,24040,1-(540)174-2648,1-(330)122-7715,,,Engineer I,2/6/2009,1-(763)938-5915,Frank.Snyder@foo.com,2,1,968
969,Terry,Gonzales,5/4/1952,9 Talmadge Terrace,,Dayton,39.7505,-84.2686,OH,45490,1-(937)445-9446,1-(334)339-8181,,,Mechanical Systems Engineer,10/23/2010,1-(806)807-1662,Terry.Gonzales@foo.com,2,3,991
970,Sean,Hart,2/15/1952,6 Corry Center,,Dallas,32.8756,-96.7495,TX,75231,1-(469)997-9561,1-(623)687-3894,,,Web Developer III,9/27/2014,1-(904)505-9629,Sean.Hart@foo.com,5,4,973
971,Walter,Walker,1/16/1986,8 West Way,,Santa Barbara,34.4453,-119.8025,CA,93111,1-(702)946-4927,1-(419)593-4989,,,Recruiting Manager,4/5/2011,1-(608)351-1561,Walter.Walker@foo.com,1,1,984
972,Richard,Harper,1/13/1993,5 Farmco Hill,#2,Monticello,45.2009,-93.8881,MN,55590,1-(763)725-8160,1-(202)533-6386,,,Statistician II,9/30/2013,1-(309)926-9200,Richard.Harper@foo.com,2,1,993
973,Brian,Hanson,5/7/1952,4004 Butterfield Junction,Apt. B,Virginia Beach,36.7978,-76.1759,VA,23464,1-(757)820-4350,1-(518)842-2786,,,Graphic Designer,11/16/2009,1-(714)608-3660,Brian.Hanson@foo.com,5,5,989
974,Gloria,Duncan,5/17/1960,791 Almo Court,,Columbia,34.006,-80.9708,SC,29225,1-(803)824-9327,1-(904)452-1743,,,Internal Auditor,11/28/2013,1-(509)896-1923,Gloria.Duncan@foo.com,3,4,993
975,Craig,Lawson,7/2/1975,0308 Clyde Gallagher Pass,,Oklahoma City,35.3425,-97.6317,OK,73173,1-(405)395-7245,1-(918)813-1533,,,Pharmacist,7/18/2013,1-(612)583-6153,Craig.Lawson@foo.com,2,4,976
976,Anna,Palmer,9/10/1987,073 Vera Street,#1,Evansville,37.9971,-87.575,IN,47732,1-(812)762-3824,1-(336)690-7596,,,Programmer Analyst IV,4/5/2011,1-(808)500-0743,Anna.Palmer@foo.com,1,5,1002
977,Janet,Mccoy,9/19/1986,4331 Fremont Plaza,,Phoenix,33.4226,-111.7236,AZ,85025,1-(602)389-9667,1-(804)549-2106,,,Geological Engineer,6/14/2009,1-(405)599-1001,Janet.Mccoy@foo.com,2,3,996
978,Henry,Armstrong,2/28/1974,572 Pennsylvania Pass,,Portsmouth,43.0059,-71.0132,NH,214,1-(603)270-8481,1-(760)107-4295,,,Nurse Practicioner,9/27/2009,1-(816)152-0023,Henry.Armstrong@foo.com,5,3,988
979,Karen,Taylor,4/9/1971,23105 Westridge Circle,,Tampa,27.872,-82.4388,FL,33680,1-(813)594-6656,1-(248)871-4129,,,Food Chemist,2/3/2012,1-(805)382-7934,Karen.Taylor@foo.com,5,2,985
980,Diana,Lawson,9/17/1959,6 Marquette Hill,,Kissimmee,27.9953,-81.2593,FL,34745,1-(407)939-1011,1-(210)819-0619,,,Senior Sales Associate,11/10/2011,1-(919)805-1985,Diana.Lawson@foo.com,2,3,981
981,Lillian,Reed,8/11/1990,4 Clove Drive,Apt. C,Hagerstown,39.5207,-77.9162,MD,21747,1-(240)231-7613,1-(615)672-5255,,,Geological Engineer,2/20/2006,1-(412)114-0576,Lillian.Reed@foo.com,3,5,994
982,Jeffrey,Griffin,6/25/1980,61339 Birchwood Road,,Richmond,37.5593,-77.4471,VA,23203,1-(804)775-5998,1-(818)139-9275,,,Office Assistant II,7/4/2009,1-(504)454-5820,Jeffrey.Griffin@foo.com,3,4,997
983,Judy,Kim,8/27/1953,8 Hollow Ridge Parkway,Floor 2,San Francisco,37.7848,-122.7278,CA,94154,1-(415)852-8925,1-(559)843-9453,,,Programmer II,1/1/2007,1-(303)410-4964,Judy.Kim@foo.com,1,2,984
984,Phyllis,Bowman,8/12/1984,18 Ryan Circle,,Madison,43.0696,-89.4239,WI,53710,1-(608)350-3596,1-(518)286-6305,,,Engineer I,9/18/2014,1-(786)436-2306,Phyllis.Bowman@foo.com,5,2,992
